,bar,bardot,box,dot,hist,paper_id,pie,violin,year
89,0,0,0,0,0,10.1002/jbmr.2980,0,0,2016
90,0,0,0,0,0,10.1002/jca.21477,0,0,2016
91,0,0,0,0,0,10.1002/jclp.22319,0,0,2016
92,0,0,0,0,0,10.1002/jcp.25602,0,0,2016
93,0,0,0,0,0,10.1002/jcph.826,0,0,2016
94,0,0,1,0,0,10.1002/jcph.828,0,0,2016
95,0,0,0,0,0,10.1002/jcsm.12108,0,0,2016
96,5,0,0,0,0,10.1002/jcsm.12116,0,0,2016
97,0,0,0,0,0,10.1002/jcsm.12118,0,0,2016
98,0,0,0,0,0,10.1002/jcsm.12124,0,0,2016
99,0,0,0,0,0,10.1002/jhbp.370,0,0,2016
100,0,0,0,0,0,10.1002/jmri.25516,0,0,2016
101,0,0,1,0,0,10.1002/jmri.25549,0,0,2016
102,0,0,0,0,0,10.1002/jso.24249,0,0,2016
103,0,0,0,0,0,10.1002/lary.25909,0,0,2016
104,3,0,0,0,0,10.1002/lary.25993,0,0,2016
105,0,0,0,0,0,10.1002/lary.26261,0,0,2016
106,0,0,0,0,0,10.1002/lary.26428,0,0,2016
107,3,0,0,0,0,10.1002/mabi.201500377,0,0,2016
108,4,0,0,0,0,10.1002/mabi.201600319,0,0,2016
109,0,0,0,0,0,10.1002/mdc3.12340,0,0,2016
110,0,0,0,0,0,10.1002/mds.26703,0,0,2016
111,0,0,0,1,0,10.1002/mds.26704,0,0,2016
112,0,0,0,0,0,10.1002/mds.26719,0,0,2016
113,0,0,0,0,0,10.1002/mds.26759,0,0,2016
114,2,0,1,0,0,10.1002/mnfr.201600274,0,0,2016
115,0,0,0,0,0,10.1002/mpr.1530,0,0,2016
116,0,0,0,0,0,10.1002/mpr.1533,0,0,2016
117,1,0,0,0,0,10.1002/mrm.26078,0,0,2016
118,0,0,0,0,0,10.1002/mrm.26312,0,0,2016
119,0,0,0,2,0,10.1002/mrm.26484,0,0,2016
120,0,0,0,0,0,10.1002/mrm.26534,0,0,2016
121,0,0,0,0,0,10.1002/mus.24885,0,0,2016
122,0,0,0,0,0,10.1002/mus.25070,0,0,2016
123,1,0,0,0,0,10.1002/nbm.3556,0,0,2016
124,0,0,1,0,0,10.1002/nbm.3672,0,0,2016
125,2,0,0,0,0,10.1002/oby.21576,0,0,2016
126,0,0,0,6,0,10.1002/path.4704,0,0,2016
127,0,0,0,0,0,10.1002/pbc.26111,0,0,2016
128,0,0,1,0,0,10.1002/pbc.26193,0,0,2016
129,0,0,0,0,0,10.1002/pbc.26334,0,0,2016
130,0,0,0,0,0,10.1002/pmic.201500411,0,0,2016
131,0,0,0,0,0,10.1002/pon.4142,0,0,2016
132,0,0,2,0,0,10.1002/prca.201500117,0,0,2016
133,0,0,0,0,0,10.1002/prca.201600053,0,0,2016
134,0,0,0,0,0,10.1002/stem.2536,0,0,2016
135,0,0,0,0,0,10.1007/978-3-319-31808-0_15,0,0,2016
136,4,0,0,0,0,10.1007/s00011-016-0971-9,0,0,2016
137,0,0,0,0,0,10.1007/s00018-016-2174-5,0,0,2016
138,0,0,0,0,0,10.1007/s00018-016-2253-7,0,0,2016
139,0,0,0,0,0,10.1007/s00018-016-2311-1,0,0,2016
140,0,0,0,0,0,10.1007/s00018-016-2410-z,0,0,2016
141,0,0,0,0,0,10.1007/s00038-016-0825-9,0,0,2016
142,0,0,0,0,0,10.1007/s00053-015-0048-1,0,0,2016
143,0,0,0,0,0,10.1007/s00053-016-0118-z,0,0,2016
144,0,0,0,0,0,10.1007/s00053-016-0125-0,0,0,2016
145,2,0,0,0,0,10.1007/s00056-015-0001-5,0,0,2016
146,1,0,0,0,0,10.1007/s00059-016-4422-8,0,0,2016
147,0,0,0,0,0,10.1007/s00059-016-4458-9,0,0,2016
148,0,0,0,0,0,10.1007/s00059-016-4492-7,0,0,2016
149,0,0,0,0,0,10.1007/s00059-016-4499-0,0,0,2016
150,0,0,0,3,0,10.1007/s00062-016-0509-0,0,0,2016
151,0,0,0,0,0,10.1007/s00063-016-0145-0,0,0,2016
152,0,0,0,0,0,10.1007/s00063-016-0205-5,0,0,2016
153,0,0,0,0,0,10.1007/s00063-016-0215-3,0,0,2016
154,0,0,0,0,0,10.1007/s00063-016-0229-x,0,0,2016
155,0,0,0,0,0,10.1007/s00064-016-0468-2,0,0,2016
156,0,0,0,0,0,10.1007/s00066-015-0913-4,0,0,2016
157,0,0,0,0,0,10.1007/s00066-016-0945-4,0,0,2016
158,0,0,0,0,0,10.1007/s00066-016-0999-3,0,0,2016
159,0,0,0,0,0,10.1007/s00066-016-1041-5,0,0,2016
160,3,0,0,2,0,10.1007/s00109-016-1406-3,0,0,2016
161,0,0,0,0,0,10.1007/s00109-016-1413-4,0,0,2016
162,4,0,0,0,0,10.1007/s00109-016-1432-1,0,0,2016
163,4,0,0,0,0,10.1007/s00109-016-1447-7,0,0,2016
164,0,0,0,0,0,10.1007/s00112-015-0011-9,0,0,2016
165,0,0,0,0,0,10.1007/s00112-015-0016-4,0,0,2016
166,0,0,0,0,0,10.1007/s00112-015-3419-3,0,0,2016
167,0,0,0,0,0,10.1007/s00112-015-3428-2,0,0,2016
168,0,0,0,0,0,10.1007/s00112-015-3449-x,0,0,2016
169,0,0,0,0,0,10.1007/s00112-016-0067-1,0,0,2016
170,0,0,0,0,0,10.1007/s00112-016-0068-0,0,0,2016
171,0,0,0,0,0,10.1007/s00112-016-0122-y,0,0,2016
172,0,0,0,0,0,10.1007/s00112-016-0174-z,0,0,2016
173,5,0,0,0,0,10.1007/s00125-016-3990-8,0,0,2016
174,3,0,0,0,0,10.1007/s00125-016-4040-2,0,0,2016
175,5,0,0,0,0,10.1007/s00125-016-4115-0,0,0,2016
176,0,0,0,0,0,10.1007/s00129-016-3900-7,0,0,2016
177,0,0,0,0,0,10.1007/s00129-016-3930-1,0,0,2016
178,0,0,0,0,0,10.1007/s00134-016-4297-4,0,0,2016
179,0,0,0,0,0,10.1007/s00134-016-4325-4,0,0,2016
180,0,0,0,0,0,10.1007/s00134-016-4507-0,0,0,2016
181,0,0,0,0,0,10.1007/s00167-016-4054-9,0,0,2016
182,0,0,0,0,0,10.1007/s00167-016-4176-0,0,0,2016
183,0,0,2,0,0,10.1007/s00167-016-4240-9,0,0,2016
184,0,0,0,0,0,10.1007/s00192-016-3032-6,0,0,2016
185,0,0,0,0,0,10.1007/s00194-016-0092-3,0,0,2016
186,0,0,0,0,0,10.1007/s00198-015-3404-7,0,0,2016
187,1,0,0,0,0,10.1007/s00204-016-1722-y,0,0,2016
188,0,0,0,0,0,10.1007/s00204-016-1741-8,0,0,2016
189,0,0,0,0,0,10.1007/s00204-016-1743-6,0,0,2016
190,1,0,0,0,0,10.1007/s00204-016-1758-z,0,0,2016
191,2,0,0,0,0,10.1007/s00204-016-1761-4,0,0,2016
192,6,0,0,0,0,10.1007/s00204-016-1838-0,0,0,2016
193,0,0,0,0,0,10.1007/s00204-016-1863-z,0,0,2016
194,0,0,0,0,0,10.1007/s00204-016-1866-9,0,0,2016
195,5,0,0,0,0,10.1007/s00210-015-1205-3,0,0,2016
196,2,0,0,0,0,10.1007/s00213-016-4361-3,0,0,2016
197,1,0,0,0,0,10.1007/s00213-016-4380-0,0,0,2016
198,1,0,0,0,0,10.1007/s00216-016-9327-0,0,0,2016
199,4,0,0,0,0,10.1007/s00223-016-0217-4,0,0,2016
200,0,0,0,0,0,10.1007/s00256-016-2419-2,0,0,2016
201,0,0,0,0,0,10.1007/s00256-016-2533-1,0,0,2016
202,0,0,0,0,0,10.1007/s00259-016-3309-5,0,0,2016
203,0,0,0,0,0,10.1007/s00259-016-3331-7,0,0,2016
204,0,0,0,0,0,10.1007/s00259-016-3421-6,0,0,2016
205,0,0,2,0,0,10.1007/s00259-016-3452-z,0,0,2016
206,0,0,1,0,0,10.1007/s00262-015-1786-1,0,0,2016
207,1,0,0,2,0,10.1007/s00262-016-1871-0,0,0,2016
208,1,0,0,0,0,10.1007/s00264-016-3142-2,0,0,2016
209,0,0,0,0,0,10.1007/s00264-016-3249-5,0,0,2016
210,0,0,0,0,0,10.1007/s00277-016-2621-2,0,0,2016
211,0,0,0,0,0,10.1007/s00277-016-2638-6,0,0,2016
212,0,0,0,0,0,10.1007/s00277-016-2711-1,0,0,2016
213,1,0,0,0,0,10.1007/s00277-016-2721-z,1,0,2016
214,0,0,0,0,0,10.1007/s00277-016-2861-1,0,0,2016
215,3,0,0,0,0,10.1007/s00280-016-2962-5,0,0,2016
216,0,0,0,0,0,10.1007/s00281-016-0584-y,0,0,2016
217,0,0,0,0,0,10.1007/s00296-016-3472-9,0,0,2016
218,0,0,0,0,1,10.1007/s00296-016-3516-1,0,0,2016
219,0,0,0,0,0,10.1007/s00296-016-3528-x,0,0,2016
220,0,0,0,1,0,10.1007/s00296-016-3531-2,0,0,2016
221,0,0,1,0,0,10.1007/s00330-015-4168-3,0,0,2016
222,0,0,0,0,0,10.1007/s00330-016-4244-3,0,0,2016
223,0,0,0,0,0,10.1007/s00330-016-4246-1,0,0,2016
224,0,0,0,0,0,10.1007/s00330-016-4282-x,0,0,2016
225,0,0,0,0,0,10.1007/s00330-016-4316-4,0,0,2016
226,2,0,0,0,0,10.1007/s00330-016-4358-7,0,0,2016
227,0,0,0,0,0,10.1007/s00330-016-4437-9,0,0,2016
228,0,0,0,0,0,10.1007/s00330-016-4441-0,0,0,2016
229,0,0,0,0,0,10.1007/s00330-016-4445-9,0,0,2016
230,0,0,1,0,0,10.1007/s00330-016-4492-2,0,0,2016
231,0,0,0,0,0,10.1007/s00330-016-4513-1,0,0,2016
232,0,0,1,0,0,10.1007/s00330-016-4561-6,0,0,2016
233,0,0,0,0,0,10.1007/s00330-016-4612-z,0,0,2016
234,0,0,0,0,0,10.1007/s00330-016-4620-z,0,0,2016
235,0,0,0,0,0,10.1007/s00330-016-4650-6,0,0,2016
236,2,0,0,0,0,10.1007/s00330-016-4654-2,0,0,2016
237,0,0,4,0,0,10.1007/s00330-016-4674-y,0,0,2016
238,1,0,0,0,0,10.1007/s00345-016-1792-8,0,0,2016
239,0,0,0,0,0,10.1007/s00345-016-1868-5,0,0,2016
240,0,0,0,0,0,10.1007/s00345-016-1959-3,0,0,2016
241,0,0,1,1,0,10.1007/s00380-016-0885-z,0,0,2016
242,0,0,0,0,0,10.1007/s00380-016-0934-7,0,0,2016
243,0,0,0,0,0,10.1007/s00381-015-2999-5,0,0,2016
244,0,0,0,0,0,10.1007/s00381-016-3016-3,0,0,2016
245,0,0,0,0,0,10.1007/s00383-016-3865-6,0,0,2016
246,0,0,1,0,0,10.1007/s00384-016-2663-x,0,0,2016
247,0,0,0,0,0,10.1007/s00384-016-2681-8,0,0,2016
248,5,0,0,0,0,10.1007/s00384-016-2736-x,0,0,2016
249,0,0,0,0,0,10.1007/s00391-016-1031-3,0,0,2016
250,0,0,0,0,0,10.1007/s00391-016-1082-5,0,0,2016
251,0,0,0,0,0,10.1007/s00391-016-1084-3,1,0,2016
252,0,0,0,0,0,10.1007/s00391-016-1132-z,0,0,2016
253,0,0,0,0,0,10.1007/s00391-016-1148-4,0,0,2016
254,0,0,0,0,0,10.1007/s00392-015-0957-6,0,0,2016
255,0,0,0,0,0,10.1007/s00392-016-0970-4,0,0,2016
256,0,0,0,0,0,10.1007/s00392-016-0986-9,0,0,2016
257,0,0,0,0,0,10.1007/s00392-016-1003-z,0,0,2016
258,0,0,0,0,0,10.1007/s00392-016-1011-z,0,0,2016
259,0,0,0,0,0,10.1007/s00393-015-1687-x,0,0,2016
260,0,0,0,0,0,10.1007/s00393-016-0215-y,0,0,2016
261,0,0,0,5,0,10.1007/s00395-016-0590-1,0,0,2016
262,0,0,0,0,0,10.1007/s00399-015-0411-5,0,0,2016
263,0,0,0,0,0,10.1007/s00399-016-0416-8,0,0,2016
264,0,0,0,0,0,10.1007/s00399-016-0417-7,0,0,2016
265,0,0,0,0,0,10.1007/s00399-016-0425-7,0,0,2016
266,7,0,0,0,0,10.1007/s00401-016-1595-4,0,0,2016
267,0,0,0,0,0,10.1007/s00402-016-2409-9,0,0,2016
268,0,0,0,0,0,10.1007/s00402-016-2427-7,0,0,2016
269,0,0,1,0,0,10.1007/s00402-016-2439-3,0,0,2016
270,2,0,0,0,0,10.1007/s00402-016-2466-0,0,0,2016
271,0,0,0,0,0,10.1007/s00402-016-2480-2,0,0,2016
272,0,0,0,0,0,10.1007/s00402-016-2498-5,0,0,2016
273,0,0,0,0,0,10.1007/s00402-016-2499-4,0,0,2016
274,0,0,1,0,0,10.1007/s00402-016-2510-0,0,0,2016
275,0,0,0,0,0,10.1007/s00402-016-2565-y,0,0,2016
276,0,0,0,0,0,10.1007/s00403-016-1634-y,0,0,2016
277,0,0,0,0,0,10.1007/s00403-016-1688-x,0,0,2016
278,0,0,0,0,0,10.1007/s00404-016-4011-3,0,0,2016
279,0,0,0,0,0,10.1007/s00404-016-4015-z,0,0,2016
280,0,0,0,0,0,10.1007/s00404-016-4031-z,0,0,2016
281,0,0,0,0,0,10.1007/s00404-016-4142-6,0,0,2016
282,0,0,0,0,0,10.1007/s00404-016-4223-6,0,0,2016
283,0,0,0,0,0,10.1007/s00405-016-3928-2,0,0,2016
284,0,0,0,0,0,10.1007/s00405-016-3935-3,1,0,2016
285,0,0,0,0,0,10.1007/s00405-016-4143-x,0,0,2016
286,0,0,0,0,0,10.1007/s00405-016-4146-7,0,0,2016
287,0,0,0,0,0,10.1007/s00405-016-4401-y,0,0,2016
288,0,0,0,0,0,10.1007/s00406-016-0741-2,0,0,2016
289,0,0,1,0,0,10.1007/s00406-016-0749-7,0,0,2016
290,1,0,0,0,0,10.1007/s00406-016-0750-1,0,0,2016
291,0,0,0,0,0,10.1007/s00414-016-1442-0,0,0,2016
292,0,0,0,0,0,10.1007/s00414-016-1492-3,0,0,2016
293,1,0,0,0,0,10.1007/s00415-015-7928-8,0,0,2016
294,0,0,0,1,0,10.1007/s00415-015-7991-1,0,0,2016
295,0,0,0,0,0,10.1007/s00415-016-8046-y,0,0,2016
296,0,0,0,0,0,10.1007/s00415-016-8246-5,0,0,2016
297,1,0,0,0,0,10.1007/s00415-016-8253-6,0,0,2016
298,1,0,0,0,0,10.1007/s00415-016-8277-y,0,0,2016
299,0,0,0,0,0,10.1007/s00415-016-8302-1,0,0,2016
300,0,0,0,0,0,10.1007/s00415-016-8328-4,0,0,2016
301,0,0,0,0,0,10.1007/s00417-016-3310-5,0,0,2016
302,0,0,0,0,0,10.1007/s00417-016-3356-4,0,0,2016
303,0,0,0,0,0,10.1007/s00417-016-3429-4,0,0,2016
304,0,0,2,0,0,10.1007/s00417-016-3471-2,0,0,2016
305,0,0,0,0,0,10.1007/s00417-016-3514-8,0,0,2016
306,0,0,0,0,0,10.1007/s00417-016-3550-4,0,0,2016
307,0,0,0,0,0,10.1007/s00423-016-1420-5,0,0,2016
308,0,0,0,0,0,10.1007/s00423-016-1436-x,0,0,2016
309,2,0,0,0,0,10.1007/s00423-016-1507-z,0,0,2016
310,1,0,0,0,0,10.1007/s00424-016-1816-7,0,0,2016
311,0,0,0,0,0,10.1007/s00424-016-1902-x,0,0,2016
312,0,0,0,0,0,10.1007/s00424-016-1909-3,0,0,2016
313,0,0,0,0,0,10.1007/s00424-016-1914-6,0,0,2016
314,0,0,0,0,0,10.1007/s00424-016-1915-5,0,0,2016
315,0,0,0,0,0,10.1007/s00424-016-1921-7,0,0,2016
316,0,0,0,0,0,10.1007/s00428-016-1908-y,0,0,2016
317,0,0,0,0,0,10.1007/s00428-016-1910-4,0,0,2016
318,0,0,0,0,0,10.1007/s00428-016-1919-8,0,0,2016
319,0,0,0,0,0,10.1007/s00428-016-2000-3,0,0,2016
320,0,0,0,0,0,10.1007/s00428-016-2025-7,0,0,2016
321,0,0,0,0,0,10.1007/s00428-016-2050-6,0,0,2016
322,0,0,0,0,0,10.1007/s00429-016-1195-z,1,0,2016
323,3,0,0,0,0,10.1007/s00430-016-0458-x,0,0,2016
324,0,0,0,0,0,10.1007/s00430-016-0470-1,0,0,2016
325,0,0,0,0,0,10.1007/s00431-016-2777-8,0,0,2016
326,0,0,0,0,0,10.1007/s00431-016-2807-6,0,0,2016
327,0,0,0,0,0,10.1007/s00432-016-2307-0,0,0,2016
328,0,0,0,0,0,10.1007/s00436-016-5275-z,0,0,2016
329,0,0,0,0,0,10.1007/s00439-016-1638-x,0,0,2016
330,0,0,0,0,0,10.1007/s00439-016-1646-x,0,0,2016
331,0,0,0,0,0,10.1007/s00439-016-1651-0,0,1,2016
332,0,0,0,0,0,10.1007/s00439-016-1733-z,0,0,2016
333,0,0,0,0,0,10.1007/s00441-016-2526-3,0,0,2016
334,0,0,0,0,0,10.1007/s00441-016-2546-z,0,0,2016
335,0,0,0,0,0,10.1007/s00464-016-4754-8,0,0,2016
336,0,0,0,0,0,10.1007/s00464-016-5010-y,0,0,2016
337,0,0,0,0,0,10.1007/s00464-016-5263-5,0,0,2016
338,0,0,0,0,0,10.1007/s00464-016-5342-7,0,0,2016
339,0,0,0,0,0,10.1007/s00467-016-3349-x,0,0,2016
340,0,0,0,0,0,10.1007/s00467-016-3474-6,0,0,2016
341,0,0,1,0,0,10.1007/s00467-016-3503-5,0,0,2016
342,0,0,0,0,0,10.1007/s00508-016-1112-8,0,0,2016
343,0,0,0,0,0,10.1007/s00508-016-1113-7,0,0,2016
344,0,0,0,0,0,10.1007/s00520-016-3205-3,0,0,2016
345,0,0,0,0,0,10.1007/s00520-016-3335-7,0,0,2016
346,0,0,0,0,0,10.1007/s00520-016-3343-7,0,0,2016
347,0,0,0,0,0,10.1007/s00586-016-4599-9,0,0,2016
348,0,0,0,0,0,10.1007/s00590-016-1865-9,0,0,2016
349,0,0,0,0,0,10.1007/s00701-016-2912-3,0,0,2016
350,0,0,0,0,0,10.1007/s00701-016-2941-y,0,0,2016
351,0,0,0,0,0,10.1007/s00701-016-2949-3,0,0,2016
352,0,0,0,0,0,10.1007/s00701-016-2953-7,0,0,2016
353,0,0,0,0,0,10.1007/s00702-016-1507-8,0,0,2016
354,2,0,0,0,0,10.1007/s00702-016-1557-y,0,0,2016
355,1,0,0,0,0,10.1007/s00702-016-1562-1,0,0,2016
356,0,0,0,0,0,10.1007/s00726-016-2348-3,0,0,2016
357,0,0,0,0,0,10.1007/s00737-016-0664-y,0,0,2016
358,0,0,0,0,0,10.1007/s00761-015-3007-0,0,0,2016
359,0,0,0,0,0,10.1007/s00761-016-0006-8,0,0,2016
360,0,0,0,0,0,10.1007/s00761-016-0020-x,0,0,2016
361,0,0,0,0,0,10.1007/s00761-016-0032-6,0,0,2016
362,0,0,0,0,0,10.1007/s00761-016-0040-6,0,0,2016
363,0,0,0,0,0,10.1007/s00772-016-0132-z,1,0,2016
364,0,0,0,0,0,10.1007/s00772-016-0209-8,0,0,2016
365,0,0,0,0,0,10.1007/s00784-016-1723-5,0,0,2016
366,0,0,2,0,0,10.1007/s00784-016-1735-1,0,0,2016
367,0,0,0,0,0,10.1007/s00784-016-1755-x,0,0,2016
368,0,0,0,0,0,10.1007/s00784-016-1776-5,0,0,2016
369,0,0,0,0,0,10.1007/s00784-016-1788-1,0,0,2016
370,0,0,0,0,0,10.1007/s00784-016-1802-7,0,0,2016
371,0,0,1,0,0,10.1007/s00784-016-1803-6,0,0,2016
372,1,0,0,0,0,10.1007/s00784-016-1893-1,0,0,2016
373,0,0,2,0,0,10.1007/s00784-016-1902-4,0,0,2016
374,1,0,1,0,0,10.1007/s00784-016-1981-2,0,0,2016
375,0,0,0,0,0,10.1007/s00784-016-1982-1,0,0,2016
376,0,0,0,0,0,10.1007/s00784-016-2001-2,0,0,2016
377,0,0,0,0,0,10.1007/s00784-016-2023-9,0,0,2016
378,0,0,0,0,0,10.1007/s00787-016-0819-4,0,0,2016
379,0,0,0,0,0,10.1007/s00787-016-0847-0,0,0,2016
380,0,0,0,0,0,10.1007/s10006-015-0542-1,0,0,2016
381,0,0,0,0,0,10.1007/s10029-016-1566-7,1,0,2016
382,0,0,0,0,0,10.1007/s10049-015-0122-9,0,0,2016
383,0,0,0,0,0,10.1007/s10049-016-0130-4,0,0,2016
384,0,0,1,0,0,10.1007/s10049-016-0131-3,0,0,2016
385,0,0,0,0,0,10.1007/s10049-016-0179-0,0,0,2016
386,0,0,0,0,0,10.1007/s10049-016-0212-3,0,0,2016
387,0,0,0,0,0,10.1007/s10049-016-0236-8,0,0,2016
388,0,0,1,0,0,10.1007/s10067-016-3360-4,0,0,2016
389,0,0,0,0,0,10.1007/s10067-016-3504-6,0,0,2016
390,0,0,0,0,0,10.1007/s10096-016-2748-z,0,0,2016
391,0,0,0,0,0,10.1007/s10096-016-2765-y,0,0,2016
392,0,0,0,0,0,10.1007/s10140-016-1438-6,0,0,2016
393,0,0,0,0,0,10.1007/s10143-016-0711-1,0,0,2016
394,0,0,0,0,0,10.1007/s10143-016-0771-2,0,0,2016
395,0,0,0,0,0,10.1007/s10266-016-0233-x,0,0,2016
396,0,0,0,0,0,10.1007/s10309-016-0055-4,0,0,2016
397,0,0,0,0,0,10.1007/s10309-016-0069-y,0,0,2016
398,0,0,0,0,0,10.1007/s10334-016-0541-8,0,0,2016
399,0,0,1,0,0,10.1007/s10334-016-0554-3,0,0,2016
400,0,0,0,0,0,10.1007/s10334-016-0559-y,1,0,2016
401,0,0,0,0,0,10.1007/s10334-016-0581-0,0,0,2016
402,0,0,0,0,0,10.1007/s10354-016-0447-0,0,0,2016
403,0,0,0,0,0,10.1007/s10354-016-0458-x,0,0,2016
404,2,0,0,0,0,10.1007/s10389-016-0731-x,0,0,2016
405,1,0,0,0,0,10.1007/s10389-016-0747-2,0,0,2016
406,0,0,0,0,0,10.1007/s10393-016-1098-8,0,0,2016
407,0,0,0,0,0,10.1007/s10405-015-0008-z,0,0,2016
408,0,0,0,0,0,10.1007/s10405-015-0019-9,0,0,2016
409,0,0,0,0,0,10.1007/s10439-015-1474-5,0,0,2016
410,4,0,0,0,0,10.1007/s10453-015-9390-6,0,0,2016
411,0,0,0,0,0,10.1007/s10453-016-9421-y,0,0,2016
