,bar,bardot,box,dot,hist,paper_id,pie,violin,year
161,1,0,0,0,0,10.1002/mds.27238,0,0,2017
162,0,0,0,0,0,10.1002/micr.30205,0,0,2017
163,1,0,0,0,0,10.1002/mnfr.201600886,0,0,2017
164,0,0,0,0,0,10.1002/mpr.1560,0,0,2017
165,0,0,0,0,0,10.1002/mpr.1569,0,0,2017
166,0,0,0,0,0,10.1002/mrm.26659,0,0,2017
167,0,0,0,0,0,10.1002/mrm.26769,0,0,2017
168,0,0,2,0,0,10.1002/mrm.26873,0,0,2017
169,0,0,0,0,0,10.1002/mrm.26887,0,0,2017
170,0,0,1,0,0,10.1002/mrm.26892,0,0,2017
171,0,0,2,0,0,10.1002/mrm.26968,0,0,2017
172,0,0,0,0,0,10.1002/mrm.26983,0,0,2017
173,0,0,0,0,0,10.1002/mus.25667,0,0,2017
174,0,0,0,0,0,10.1002/nau.23197,0,0,2017
175,0,0,0,0,0,10.1002/nbm.3685,0,0,2017
176,1,0,0,0,0,10.1002/nbm.3700,1,0,2017
177,0,0,0,0,0,10.1002/nbm.3784,0,0,2017
178,0,0,0,0,0,10.1002/pbc.26461,0,0,2017
179,0,0,0,0,4,10.1002/pbc.26550,0,0,2017
180,0,0,0,0,0,10.1002/pds.4235,0,0,2017
181,0,0,0,0,0,10.1002/pds.4277,0,0,2017
182,0,0,0,0,0,10.1002/pds.4333,0,0,2017
183,0,0,0,0,0,10.1002/pon.4433,0,0,2017
184,0,0,0,0,0,10.1002/ppul.23824,0,0,2017
185,5,0,0,0,0,10.1002/psc.2995,0,0,2017
186,6,0,0,0,0,10.1002/sctm.16-0353,0,0,2017
187,5,0,0,0,0,10.1002/sctm.17-0130,0,0,2017
188,0,0,0,0,0,10.1002/sctm.17-0144,0,0,2017
189,0,0,0,0,1,10.1002/sim.7429,0,0,2017
190,0,0,0,0,0,10.1002/sim.7531,0,0,2017
191,0,0,0,0,0,10.1002/stem.2573,0,0,2017
192,0,0,0,0,0,10.1002/stem.2637,0,0,2017
193,0,0,0,0,0,10.1002/term.2213,0,0,2017
194,1,0,0,0,0,10.1002/term.2383,0,0,2017
195,1,0,1,0,0,10.1002/term.2410,0,0,2017
196,1,0,3,0,0,10.1002/term.2426,0,0,2017
197,0,0,0,0,0,10.1002/term.2446,0,0,2017
198,3,0,0,0,0,10.1002/term.2507,0,0,2017
199,1,0,0,0,0,10.1002/term.2517,0,0,2017
200,3,0,0,0,0,10.1002/term.2528,0,0,2017
201,0,0,0,0,0,10.1007/s00018-017-2500-6,0,0,2017
202,3,0,0,0,0,10.1007/s00018-017-2576-z,0,0,2017
203,8,0,0,0,0,10.1007/s00018-017-2625-7,0,0,2017
204,8,0,0,0,0,10.1007/s00018-017-2695-6,0,0,2017
205,4,0,0,0,0,10.1007/s00018-017-2728-1,0,0,2017
206,0,0,0,0,0,10.1007/s00038-017-0957-6,0,0,2017
207,0,0,0,0,0,10.1007/s00038-017-1056-4,0,0,2017
208,0,0,0,0,0,10.1007/s00053-016-0132-1,0,0,2017
209,0,0,0,0,0,10.1007/s00053-017-0139-2,0,0,2017
210,0,0,0,0,0,10.1007/s00053-017-0156-1,0,0,2017
211,0,0,0,0,0,10.1007/s00056-017-0085-1,0,0,2017
212,1,0,0,0,0,10.1007/s00059-017-4560-7,0,0,2017
213,0,0,0,0,0,10.1007/s00059-017-4575-0,0,0,2017
214,0,0,0,0,0,10.1007/s00059-017-4626-6,0,0,2017
215,0,0,0,0,0,10.1007/s00062-017-0558-z,0,0,2017
216,0,0,0,0,0,10.1007/s00062-017-0651-3,0,0,2017
217,0,0,0,0,0,10.1007/s00063-016-0251-z,0,0,2017
218,0,0,0,0,0,10.1007/s00063-017-0272-2,0,0,2017
219,0,0,0,0,0,10.1007/s00063-017-0278-9,0,0,2017
220,0,0,0,0,0,10.1007/s00063-017-0309-6,0,0,2017
221,0,0,0,0,0,10.1007/s00063-017-0345-2,0,0,2017
222,0,0,0,0,0,10.1007/s00063-017-0348-z,0,0,2017
223,0,0,0,0,0,10.1007/s00066-017-1106-0,0,0,2017
224,0,0,0,0,0,10.1007/s00066-017-1138-5,0,0,2017
225,0,0,0,0,0,10.1007/s00066-017-1140-y,0,0,2017
226,0,0,0,0,0,10.1007/s00066-017-1141-x,0,0,2017
227,0,0,1,0,0,10.1007/s00066-017-1166-1,0,0,2017
228,0,0,0,0,0,10.1007/s00066-017-1221-y,0,0,2017
229,0,0,1,0,0,10.1007/s00066-017-1247-1,0,0,2017
230,0,0,0,0,0,10.1007/s00101-016-0260-6,0,0,2017
231,0,0,0,0,0,10.1007/s00101-017-0277-5,0,0,2017
232,0,0,0,0,0,10.1007/s00101-017-0317-1,1,0,2017
233,0,0,0,0,1,10.1007/s00101-017-0383-4,0,0,2017
234,0,0,0,0,0,10.1007/s00101-017-0391-4,0,0,2017
235,5,0,0,0,0,10.1007/s00109-017-1510-z,0,0,2017
236,5,0,0,0,0,10.1007/s00109-017-1513-9,0,0,2017
237,0,0,0,0,0,10.1007/s00109-017-1515-7,0,0,2017
238,0,0,0,0,0,10.1007/s00109-017-1528-2,0,0,2017
239,0,0,0,0,0,10.1007/s00109-017-1582-9,0,0,2017
240,0,0,0,0,0,10.1007/s00112-016-0069-z,0,0,2017
241,0,0,0,0,0,10.1007/s00112-016-0193-9,0,0,2017
242,0,0,0,0,0,10.1007/s00112-016-0222-8,0,0,2017
243,0,0,0,0,0,10.1007/s00112-016-0225-5,0,0,2017
244,0,0,0,0,0,10.1007/s00112-016-0233-5,0,0,2017
245,0,0,0,0,0,10.1007/s00112-017-0246-8,0,0,2017
246,0,0,0,0,0,10.1007/s00112-017-0291-3,0,0,2017
247,0,0,0,0,0,10.1007/s00112-017-0326-9,0,0,2017
248,0,0,0,0,0,10.1007/s00112-017-0327-8,0,0,2017
249,0,0,0,0,0,10.1007/s00112-017-0331-z,0,0,2017
250,0,0,0,0,0,10.1007/s00112-017-0403-0,0,0,2017
251,0,0,1,0,0,10.1007/s00125-017-4216-4,0,0,2017
252,4,0,0,0,0,10.1007/s00125-017-4298-z,0,0,2017
253,0,0,0,0,0,10.1007/s00125-017-4436-7,0,0,2017
254,0,0,0,0,0,10.1007/s00129-017-4033-3,0,0,2017
255,0,0,0,0,0,10.1007/s00129-017-4055-x,0,0,2017
256,0,0,0,0,0,10.1007/s00129-017-4066-7,0,0,2017
257,0,0,0,0,0,10.1007/s00134-017-4992-9,0,0,2017
258,0,0,0,0,0,10.1007/s00134-017-5024-5,0,0,2017
259,0,0,0,0,0,10.1007/s00167-017-4429-6,0,0,2017
260,0,0,0,0,0,10.1007/s00167-017-4520-z,0,0,2017
261,0,0,0,0,0,10.1007/s00167-017-4622-7,0,0,2017
262,1,0,0,0,0,10.1007/s00167-017-4624-5,0,0,2017
263,0,0,0,0,0,10.1007/s00167-017-4643-2,0,0,2017
264,0,0,1,0,0,10.1007/s00167-017-4706-4,0,0,2017
265,0,0,0,0,0,10.1007/s00194-017-0226-2,0,0,2017
266,1,0,0,0,0,10.1007/s00198-017-4009-0,0,0,2017
267,0,0,0,0,0,10.1007/s00198-017-4162-5,0,0,2017
268,0,0,0,0,0,10.1007/s00198-017-4224-8,0,0,2017
269,0,0,0,0,0,10.1007/s00213-017-4784-5,0,0,2017
270,0,0,0,0,0,10.1007/s00216-017-0683-1,0,0,2017
271,2,0,0,0,0,10.1007/s00221-017-5091-4,0,0,2017
272,0,0,0,0,0,10.1007/s00221-017-5121-2,0,0,2017
273,2,0,0,0,0,10.1007/s00223-017-0332-x,0,0,2017
274,0,0,3,0,0,10.1007/s00223-017-0361-5,0,0,2017
275,0,0,0,0,0,10.1007/s00228-017-2351-y,0,0,2017
276,0,0,0,0,0,10.1007/s00228-017-2362-8,0,0,2017
277,0,0,0,0,0,10.1007/s00228-017-2385-1,0,0,2017
278,0,0,0,0,0,10.1007/s00234-017-1878-z,0,0,2017
279,1,0,0,0,0,10.1007/s00238-017-1345-4,0,0,2017
280,0,0,0,0,0,10.1007/s00247-017-3862-5,0,0,2017
281,0,0,0,0,0,10.1007/s00247-017-3954-2,0,0,2017
282,0,0,0,0,0,10.1007/s00249-017-1234-6,0,0,2017
283,0,0,0,0,0,10.1007/s00253-016-8068-5,0,0,2017
284,2,0,0,0,0,10.1007/s00256-017-2692-8,0,0,2017
285,0,0,0,0,0,10.1007/s00259-017-3786-1,0,0,2017
286,0,0,0,0,0,10.1007/s00262-017-2013-z,0,0,2017
287,0,0,0,0,0,10.1007/s00264-017-3641-9,0,0,2017
288,0,0,0,0,0,10.1007/s00270-017-1588-2,0,0,2017
289,0,0,0,0,0,10.1007/s00270-017-1713-2,0,0,2017
290,0,0,0,0,0,10.1007/s00270-017-1769-z,0,0,2017
291,0,0,0,0,0,10.1007/s00270-017-1782-2,0,0,2017
292,0,0,1,0,0,10.1007/s00277-017-2967-0,0,0,2017
293,0,0,0,0,0,10.1007/s00277-017-2983-0,0,0,2017
294,0,0,0,0,0,10.1007/s00277-017-3012-z,0,0,2017
295,0,0,0,0,0,10.1007/s00277-017-3098-3,0,0,2017
296,0,0,0,1,0,10.1007/s00277-017-3131-6,0,0,2017
297,0,0,0,0,0,10.1007/s00277-017-3150-3,1,0,2017
298,0,0,0,0,0,10.1007/s00277-017-3196-2,0,0,2017
299,0,0,0,0,0,10.1007/s00281-017-0658-5,0,0,2017
300,0,0,0,0,0,10.1007/s00296-017-3791-5,0,0,2017
301,0,0,0,0,0,10.1007/s00296-017-3870-7,0,0,2017
302,0,0,1,0,0,10.1007/s00296-017-3874-3,0,0,2017
303,0,0,0,0,0,10.1007/s00330-016-4616-8,0,0,2017
304,0,0,1,0,0,10.1007/s00330-017-4754-7,0,0,2017
305,0,0,0,0,0,10.1007/s00330-017-4856-2,0,0,2017
306,0,0,0,0,0,10.1007/s00330-017-4994-6,0,0,2017
307,0,0,1,0,0,10.1007/s00330-017-5192-2,0,0,2017
308,0,0,0,0,0,10.1007/s00330-017-5195-z,0,0,2017
309,0,0,0,0,0,10.1007/s00335-017-9688-5,0,0,2017
310,0,0,0,0,0,10.1007/s00345-017-2145-y,0,0,2017
311,0,0,0,0,0,10.1007/s00359-017-1213-5,0,0,2017
312,4,0,0,0,0,10.1007/s00360-017-1086-5,0,0,2017
313,0,0,0,0,0,10.1007/s00380-017-1028-x,0,0,2017
314,0,0,0,0,0,10.1007/s00380-017-1041-0,0,0,2017
315,4,0,0,0,0,10.1007/s00380-017-1100-6,0,0,2017
316,0,0,0,0,0,10.1007/s00381-017-3370-9,0,0,2017
317,1,0,0,0,0,10.1007/s00381-017-3387-0,0,0,2017
318,1,0,0,0,0,10.1007/s00381-017-3565-0,0,0,2017
319,0,0,0,0,0,10.1007/s00381-017-3654-0,0,0,2017
320,0,0,0,0,0,10.1007/s00381-017-3692-7,0,0,2017
321,0,0,0,0,0,10.1007/s00384-017-2793-9,0,0,2017
322,0,0,0,0,0,10.1007/s00384-017-2869-6,0,0,2017
323,0,0,1,0,0,10.1007/s00384-017-2896-3,1,0,2017
324,0,0,0,0,0,10.1007/s00391-017-1187-5,0,0,2017
325,1,0,0,0,0,10.1007/s00391-017-1215-5,0,0,2017
326,0,0,0,0,0,10.1007/s00391-017-1268-5,0,0,2017
327,0,0,0,0,0,10.1007/s00392-016-1072-z,0,0,2017
328,0,0,0,0,0,10.1007/s00392-017-1086-1,0,0,2017
329,1,0,0,0,0,10.1007/s00392-017-1101-6,0,0,2017
330,0,0,0,0,0,10.1007/s00392-017-1106-1,0,0,2017
331,0,0,0,0,0,10.1007/s00392-017-1148-4,0,0,2017
332,0,0,0,0,0,10.1007/s00392-017-1170-6,0,0,2017
333,0,0,0,0,0,10.1007/s00392-017-1179-x,0,0,2017
334,0,0,0,0,0,10.1007/s00392-017-1190-2,0,0,2017
335,0,0,0,0,0,10.1007/s00394-017-1468-1,0,0,2017
336,1,0,0,0,0,10.1007/s00394-017-1538-4,0,0,2017
337,0,0,0,0,0,10.1007/s00399-017-0492-4,0,0,2017
338,0,0,0,0,0,10.1007/s00399-017-0527-x,0,0,2017
339,0,0,0,0,0,10.1007/s00399-017-0532-0,0,0,2017
340,0,0,0,0,0,10.1007/s00399-017-0534-y,0,0,2017
341,0,0,0,0,0,10.1007/s00401-017-1706-x,0,0,2017
342,0,0,0,4,0,10.1007/s00401-017-1742-6,0,0,2017
343,0,0,0,0,0,10.1007/s00401-017-1743-5,0,0,2017
344,0,0,1,1,0,10.1007/s00401-017-1795-6,0,0,2017
345,1,0,0,0,0,10.1007/s00402-017-2691-1,0,0,2017
346,0,0,0,0,0,10.1007/s00402-017-2694-y,0,0,2017
347,0,0,1,0,0,10.1007/s00402-017-2855-z,0,0,2017
348,0,0,0,0,0,10.1007/s00402-017-2856-y,0,0,2017
349,0,0,0,0,0,10.1007/s00402-017-2864-y,0,0,2017
350,0,0,0,0,0,10.1007/s00403-017-1718-3,0,0,2017
351,0,0,0,0,0,10.1007/s00404-017-4324-x,0,0,2017
352,0,0,0,0,0,10.1007/s00404-017-4348-2,0,0,2017
353,0,0,0,0,0,10.1007/s00404-017-4450-5,0,0,2017
354,0,0,0,0,0,10.1007/s00404-017-4463-0,0,0,2017
355,0,0,0,0,0,10.1007/s00404-017-4514-6,0,0,2017
356,0,0,0,0,0,10.1007/s00404-017-4519-1,0,0,2017
357,0,0,1,0,0,10.1007/s00404-017-4568-5,0,0,2017
358,0,0,0,0,0,10.1007/s00404-017-4574-7,0,0,2017
359,0,0,4,0,0,10.1007/s00405-017-4727-0,0,0,2017
360,0,0,3,0,1,10.1007/s00405-017-4769-3,0,0,2017
361,0,0,0,0,0,10.1007/s00406-017-0769-y,0,0,2017
362,0,0,0,0,0,10.1007/s00406-017-0772-3,0,0,2017
363,0,0,0,0,0,10.1007/s00406-017-0794-x,0,0,2017
364,0,0,0,0,0,10.1007/s00406-017-0796-8,0,0,2017
365,1,0,0,0,0,10.1007/s00406-017-0823-9,0,0,2017
366,0,0,0,0,0,10.1007/s00406-017-0859-x,0,0,2017
367,0,0,0,0,0,10.1007/s00414-017-1615-5,0,0,2017
368,1,0,0,0,0,10.1007/s00415-016-8338-2,0,0,2017
369,0,0,0,0,0,10.1007/s00415-017-8503-2,0,0,2017
370,0,0,4,0,0,10.1007/s00415-017-8532-x,0,0,2017
371,0,0,0,0,0,10.1007/s00415-017-8582-0,0,0,2017
372,1,0,0,0,0,10.1007/s00415-017-8618-5,0,0,2017
373,1,0,0,0,0,10.1007/s00415-017-8656-z,0,0,2017
374,0,0,0,0,0,10.1007/s00417-017-3737-3,0,0,2017
375,0,0,0,0,0,10.1007/s00417-017-3845-0,0,0,2017
376,0,0,3,0,0,10.1007/s00417-017-3852-1,0,0,2017
377,0,0,0,0,0,10.1007/s00417-017-3882-8,0,0,2017
378,5,0,0,0,0,10.1007/s00418-016-1537-1,0,0,2017
379,1,0,0,0,0,10.1007/s00418-017-1551-y,0,0,2017
380,0,0,0,0,0,10.1007/s00420-017-1242-y,0,0,2017
381,0,0,0,0,0,10.1007/s00421-017-3742-6,0,0,2017
382,0,0,0,0,0,10.1007/s00424-017-1992-0,0,0,2017
383,0,0,0,0,0,10.1007/s00424-017-2001-3,0,0,2017
384,0,0,0,0,0,10.1007/s00424-017-2002-2,0,0,2017
385,4,0,0,0,0,10.1007/s00424-017-2042-7,0,0,2017
386,0,0,0,0,0,10.1007/s00426-017-0957-4,0,0,2017
387,0,0,0,0,0,10.1007/s00428-017-2150-y,0,0,2017
388,0,0,0,0,0,10.1007/s00428-017-2226-8,0,0,2017
389,0,0,0,0,0,10.1007/s00429-017-1427-x,0,0,2017
390,0,0,0,0,0,10.1007/s00430-017-0512-3,0,0,2017
391,0,0,0,0,0,10.1007/s00431-017-3041-6,1,0,2017
392,2,0,0,0,0,10.1007/s00432-017-2351-4,0,0,2017
393,1,0,0,0,0,10.1007/s00432-017-2359-9,0,0,2017
394,0,0,0,0,0,10.1007/s00432-017-2374-x,0,0,2017
395,1,0,0,0,0,10.1007/s00432-017-2402-x,0,0,2017
396,0,0,0,0,0,10.1007/s00432-017-2419-1,0,0,2017
397,0,0,0,0,0,10.1007/s00432-017-2423-5,0,0,2017
398,1,0,0,0,0,10.1007/s00432-017-2424-4,0,0,2017
399,1,0,0,0,0,10.1007/s00432-017-2455-x,0,0,2017
400,0,0,0,0,0,10.1007/s00432-017-2544-x,0,0,2017
401,0,0,0,0,0,10.1007/s00436-017-5681-x,0,0,2017
402,0,0,0,0,0,10.1007/s00436-017-5720-7,0,0,2017
403,0,0,0,0,0,10.1007/s00439-017-1758-y,0,0,2017
404,0,0,0,0,0,10.1007/s00439-017-1759-x,0,0,2017
405,1,0,0,0,0,10.1007/s00439-017-1814-7,0,0,2017
406,3,0,0,0,0,10.1007/s00441-017-2597-9,0,0,2017
407,0,0,0,0,0,10.1007/s00464-017-5416-1,0,0,2017
408,0,0,0,0,0,10.1007/s00464-017-5612-z,0,0,2017
409,0,0,0,0,1,10.1007/s00464-017-5678-7,0,0,2017
410,0,0,0,0,0,10.1007/s00464-017-5893-2,0,0,2017
411,0,0,0,0,0,10.1007/s00464-017-5912-3,0,0,2017
412,0,0,0,0,0,10.1007/s00464-017-5978-y,0,0,2017
413,0,0,0,0,0,10.1007/s00467-017-3794-1,0,0,2017
414,0,0,0,0,0,10.1007/s00467-017-3820-3,0,0,2017
415,0,0,0,0,0,10.1007/s00467-017-3831-0,1,0,2017
416,0,0,0,0,0,10.1007/s00484-017-1485-z,0,0,2017
417,0,0,0,0,0,10.1007/s00520-017-3587-x,0,0,2017
418,0,0,0,0,0,10.1007/s00520-017-3781-x,0,0,2017
