article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,year
10.1038+ncomms11320.txt,TRUE,"field-specific repository, supplement",FALSE,additional information accession codes: the microarray data have been deposited in ncbi’s gene expression omnibus under accession code gse69980.   on the basis of the calculated cssmd (collective strictly standardized mean difference) values which reﬂect effect strength and signiﬁcance17 (supplementary fig. 1gh) we validated 156 proviral and 41 antiviral host factors (fig. 1b; supplementary data 1 and 2).;     strikingly 66 of these proviral genes have been identiﬁed in previous screens with inﬂuenza a virus (iav)914 hcv1819 sindbis virus (sinv)1011 dengue virus (denv)20 west nile virus 2  (wnv)21 hiv-1 (refs 1322) or vaccinia virus (vacv)23 (fig. 1c; see supplementary data 3 for details and references).;     we observed a signiﬁcant reduction of chikv replication with guide rnas (grna)-transduced cas9expressing cells for 14 out of 16 genes establishing that they are proviral factors (fig. 1de; supplementary fig. 1ij; supplementary data 4) and highlighting the strong reliability of the rnai-validated hits of our study.;     full details in supplementary data 3. (d) heatmap illustrating the replication capability of chikv in cas9-positive hek-293t cells expressing the indicated grnas.;     in addition we generated three compounds against the cdc-like kinase 1 (clk1) a proviral factor for chikv iav and wnv (fig. 1c; supplementary data 3; supplementary methods).;     4; supplementary data 5).;     these antiviral compounds inhibit the following targets and pathways: (i) the vacuolar-type h þ atpase (vatpase); (ii) clk1; (iii) the fms-related tyrosine kinase 4 (flt4 or vegfr3); (iv) calmodulin signalling; (v) fatty acid synthesis; (vi) the k (lysine) acetyltransferase 5 (kat5 or tip60; see supplementary data 6 for more details).;     since ﬁve of these six druggable hits were also identiﬁed as proviral factors in other rnai screens (fig. 1c; supplementary data 3) we sought to characterize the efﬁcacy of inhibitors of  these hits on the replication of a wide spectrum of viral species.;     cells were then transduced with lentiviruses derived from the plasmid lentiguide-puro44 (addgene number 52963) which leads to the expression of speciﬁc grnas) listed in supplementary data 4.;     experiments in supplementary fig. 5de were performed using the hiperfect transfection kit to transfect sirna (silencer select negative control no. 2 sirna catalogue number 4390846 and s33489 s20629 and s31791—target sequences in supplementary data 1—at a ﬁnal concentration of 5 nm) for 48 h before infection.,,2016
10.1038+ncomms13187.txt,TRUE,supplement,FALSE,phosphopeptide abundance—directly relating to the amount of substrate phosphorylation—was determined by a label-free quantitative analysis1920 (supplementary dataset 1).,,2016
10.1038+nm.4062.txt,TRUE,field-specific repository,FALSE,gene expression omnibus: the array data has been deposited with accession code gse34829.,,2016
10.1038+NMAT4489.txt,FALSE,,FALSE,,,2016
10.1038+nrm.2016.100.txt,FALSE,,FALSE,,,2016
10.1038+sj.bdj.2016.451.txt,FALSE,,FALSE,,,2016
10.1038+srep24242.txt,FALSE,,FALSE,,,2016
10.1038+srep27714.txt,FALSE,,FALSE,,,2016
10.1038+srep33591.txt,FALSE,,FALSE,,,2016
10.1039+c5sc04082e.txt,FALSE,,FALSE,,,2016
10.1039+c5sm02695d.txt,FALSE,,FALSE,,,2016
10.1039+c6dt00681g.txt,FALSE,,FALSE,,,2016
10.1055+s-0034-1382894.txt,FALSE,,FALSE,,,2016
10.1055+s-0034-1387284.txt,FALSE,,FALSE,,,2016
10.1055+s-0035-1546193.txt,FALSE,,FALSE,,,2016
10.1055+s-0035-1552686.txt,FALSE,,FALSE,,,2016
10.1055+s-0035-1565048.txt,FALSE,,FALSE,,,2016
10.1055+s-0035-1567143.txt,FALSE,,FALSE,,,2016
10.1055+s-0037-1616401.txt,FALSE,,FALSE,,,2016
10.1055+s-0041-102893.txt,FALSE,,FALSE,,,2016
10.1055+s-0041-103348.txt,FALSE,,FALSE,,,2016
10.1055+s-0041-106537.txt,FALSE,,FALSE,,,2016
10.1055+s-0041-108739.txt,FALSE,,FALSE,,,2016
10.1055+s-0041-109127.txt,FALSE,,FALSE,,,2016
10.1055+s-0041-111183.txt,FALSE,,FALSE,,,2016
10.1055+s-0041-111520.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-100310.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-101543.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-101873.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-102055.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-102455.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-104203.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-104210.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-104323.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-104818.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-105711.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-106625.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-106944.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-108000.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-108373.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-108655.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-109978.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-110153.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-110794.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-112197.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-112201.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-112370.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-112999.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-114032.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-114481.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-114520.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-114522.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-114529.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-116208.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-117507.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-117951.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-118842.txt,FALSE,,FALSE,,,2016
10.1055+s-0042-120045.txt,FALSE,,FALSE,,,2016
10.1080+01924788.2016.1158569.txt,FALSE,,FALSE,,,2016
10.1080+02724634.2016.1080719.txt,FALSE,,FALSE,,,2016
10.1080+09687637.2016.1179719.txt,FALSE,,FALSE,,,2016
10.1080+10400419.2016.1195637.txt,FALSE,,FALSE,,,2016
10.1080+13813455.2016.1197948.txt,FALSE,,FALSE,,,2016
10.1080+15592324.2016.1176819.txt,FALSE,,FALSE,,,2016
10.1080+1744666X.2016.1189825.txt,FALSE,,FALSE,,,2016
10.1088+0967-3334+37+5+R46.txt,FALSE,,FALSE,,,2016
10.1088+1748-3190+11+3+035004.txt,FALSE,,FALSE,,,2016
10.1088+2040-8978+18+5+054009.txt,FALSE,,FALSE,,,2016
10.1089+ten.tea.2015.0242.txt,FALSE,,FALSE,,,2016
10.1089+ten.tec.2015.0190.txt,FALSE,,FALSE,,,2016
10.1089+ten.tec.2016.0187.txt,FALSE,,FALSE,,,2016
10.1093+AJCP+AQV011.txt,FALSE,,FALSE,,,2016
10.1093+bib+bbv083.txt,FALSE,,FALSE,,,2016
10.1093+cercor+bhu170.txt,FALSE,,FALSE,,,2016
10.1093+cercor+bhu177.txt,FALSE,,FALSE,,,2016
10.1093+cercor+bhu181.txt,FALSE,,FALSE,,,2016
10.1093+cvr+cvv247.txt,FALSE,,FALSE,,,2016
10.1093+cvr+cvw026.txt,FALSE,,FALSE,,,2016
10.1093+jhps+hnw018.txt,FALSE,,FALSE,,,2016
10.1093+ofid+ofv193.txt,FALSE,,FALSE,,,2016
10.1093+qjmed+hcw094.txt,FALSE,,FALSE,,,2016
10.1093+qjmed+hcw196.txt,FALSE,,FALSE,,,2016
10.1108+JAT-07-2015-0021.txt,FALSE,,FALSE,,,2016
10.1111+anec.12333.txt,FALSE,,FALSE,,,2016
10.1111+apha.12682.txt,FALSE,,FALSE,,,2016
10.1111+apt.13813.txt,FALSE,,FALSE,,,2016
10.1111+bjd.14203.txt,FALSE,,FALSE,,,2016
10.1111+cei.12695.txt,FALSE,,FALSE,,,2016
10.1111+cmi.12492.txt,TRUE,field-specific repository,FALSE,† microarray data presented in this paper have been deposited in the national center for biotechnology information gene expression omnibus (geo; http://www.ncbi.nlm.nih.gov/geo/) and are accessible through geo series accession number gse56791.;     microarray data presented in this paper have been deposited in the national center for biotechnology information gene expression omnibus (geo; http://www. ncbi.nlm.nih.gov/geo/) and are accessible through geo series accession number gse56791.,,2016
10.1111+cmi.12579.txt,FALSE,,FALSE,,,2016
10.1111+ddg.12732_g.txt,FALSE,,FALSE,,,2016
10.1111+ddg.12856_g.txt,FALSE,,FALSE,,,2016
10.1111+ddg.12871.txt,FALSE,,FALSE,,,2016
10.1111+ddg.12926.txt,FALSE,,FALSE,,,2016
10.1111+edt.12271.txt,FALSE,,FALSE,,,2016
10.1111+epi.13424.txt,FALSE,,FALSE,,,2016
10.1111+exd.13006.txt,TRUE,supplement,FALSE,pfannes sabrina hadam nadine do clinical research center for hair and skin science department of dermatology and allergy charite-universitaetsmedizin berlin berlin germany correspondence: annika vogt clinical research center for hair and skin science department of dermatology and allergy charite-universitaetsmedizin berlin chariteplatz 1 10117 berlin germany tel.: +49 (0)30 450 518 fax: +49 (0)30 450 518 952 e-mail: annika.vogt@charite.de  key words: alopecia – hair follicle – scalp skin – stripping method – trichology  accepted for publication 22 february 2016  background  number of 20 scalp sites) following a sop illustrated in fig. 1 (for details on the steps of extraction and data analysis please refer to data s1).;     supporting information additional supporting information may be found online in the supporting information tab for this article: data s1.;     data s2.,,2016
10.1111+jdv.13636.txt,FALSE,,FALSE,,,2016
10.1111+mmi.13373.txt,FALSE,,FALSE,,,2016
10.1111+psyp.12553.txt,FALSE,,FALSE,,,2016
10.1126+sciadv.1600379.txt,FALSE,,FALSE,,,2016
10.1126+scitranslmed.aaf5474.txt,FALSE,,FALSE,,,2016
10.1136+annrheumdis-2014-205295.txt,FALSE,,FALSE,,,2016
10.1136+annrheumdis-2014-205739.txt,FALSE,,FALSE,,,2016
10.1136+annrheumdis-2014-206008.txt,FALSE,,FALSE,,,2016
10.1136+annrheumdis-2014-206386.txt,FALSE,,FALSE,,,2016
10.1136+annrheumdis-2015-208964.txt,FALSE,,FALSE,,,2016
10.1136+archdischild-2015-309257.txt,FALSE,,FALSE,,,2016
10.1136+bcr-2016-012558.txt,FALSE,,FALSE,,,2016
10.1136+gutjnl-2014-307949.txt,TRUE,field-specific repository,FALSE,gut 2016;65:202–213. doi:10.1136/gutjnl-2014-307949  national center for biotechnology information and can be accessed with the geo accession number gse58473.;     data sharing statement microarray data have been deposited in the gene expression omnibus (geo; http://www.ncbi.nlm.nih.gov/geo/) of the national center for biotechnology information and can be assessed with the geo accession number gse58473.,,2016
10.1136+rmdopen-2015-000228.txt,FALSE,,FALSE,,,2016
10.1136+rmdopen-2016-000323.txt,FALSE,,FALSE,,,2016
10.1152+jn.00088.2016.txt,FALSE,,FALSE,,,2016
10.1152+physiolgenomics.00105.2015.txt,FALSE,,FALSE,,,2016
10.1155+2016+3481578.txt,FALSE,,FALSE,,,2016
10.1159+000430950.txt,FALSE,,FALSE,,,2016
10.1159+000441495.txt,FALSE,,FALSE,,,2016
10.1159+000442298.txt,FALSE,,FALSE,,,2016
10.1159+000443165.txt,FALSE,,FALSE,,,2016
10.1159+000443166.txt,FALSE,,FALSE,,,2016
10.1159+000443168.txt,FALSE,,FALSE,,,2016
10.1159+000443170.txt,FALSE,,FALSE,,,2016
10.1159+000443172.txt,FALSE,,FALSE,,,2016
10.1159+000443349.txt,FALSE,,FALSE,,,2016
10.1159+000443984.txt,FALSE,,FALSE,,,2016
10.1159+000444271.txt,FALSE,,FALSE,,,2016
10.1159+000445133.txt,FALSE,,FALSE,,,2016
10.1159+000445369.txt,FALSE,,FALSE,,,2016
10.1159+000445400.txt,FALSE,,FALSE,,,2016
10.1159+000445792.txt,FALSE,,FALSE,,,2016
10.1159+000446069.txt,FALSE,,FALSE,,,2016
10.1159+000447801.txt,FALSE,,FALSE,,,2016
10.1159+000448293.txt,FALSE,,FALSE,,,2016
10.1159+000448745.txt,FALSE,,FALSE,,,2016
10.1159+000449023.txt,FALSE,,FALSE,,,2016
10.1159+000450567.txt,FALSE,,FALSE,,,2016
10.1167+16.3.17.txt,FALSE,,FALSE,,,2016
10.1172+JCI83465.txt,FALSE,,FALSE,,,2016
10.1172+JCI84978.txt,FALSE,,FALSE,,,2016
10.1177+0093854816651656.txt,FALSE,,FALSE,,,2016
10.1177+0268355514555547.txt,FALSE,,FALSE,,,2016
10.1177+0284185114561915.txt,FALSE,,FALSE,,,2016
10.1177+0300060515611536.txt,FALSE,,FALSE,,,2016
10.1177+1087054712464391.txt,FALSE,,FALSE,,,2016
10.1177+1359105314542818.txt,TRUE,general-purpose repository,FALSE,the iat script is available at http://osf.io/5buh7/.,,2016
10.1177+2047487316663873.txt,FALSE,,FALSE,,,2016
10.1177+2396987316651759.txt,TRUE,data availability statement,FALSE,availability of data particularly in existing national registries. for example dysphagia assessment was not described among several studies212225 and pre-stroke disability was described in diﬀerent ways.212227,,2016
10.1177+2396987316658994.txt,FALSE,,FALSE,,,2016
10.1182+blood-2016-05-670240.txt,FALSE,,FALSE,,,2016
10.1183+13993003.00343-2016.txt,FALSE,,FALSE,,,2016
10.1183+13993003.01856-2015.txt,FALSE,,FALSE,,,2016
10.1186+1546-0096-13-S1-P133.txt,FALSE,,FALSE,,,2016
10.1186+s12913-016-1840-5.txt,FALSE,,FALSE,,,2016
10.1186+s12916-016-0621-7.txt,FALSE,,FALSE,,,2016
10.1186+s12939-016-0417-6.txt,FALSE,,FALSE,,,2016
10.1186+s12998-016-0110-2.txt,FALSE,,FALSE,,,2016
10.1186+s13023-016-0433-z.txt,FALSE,,FALSE,,,2016
10.1186+s13293-016-0093-7.txt,FALSE,,FALSE,,,2016
10.1186+s13293-016-0101-y.txt,FALSE,,FALSE,,,2016
10.1186+s40413-016-0123-2.txt,FALSE,,FALSE,,,2016
10.1186+s41182-016-0001-1.txt,FALSE,,FALSE,,,2016
10.1212+CPJ.0000000000000291.txt,FALSE,,FALSE,,,2016
10.1242+bio.022251.txt,FALSE,,FALSE,,,2016
10.1253+circj.CJ-15-1054.txt,FALSE,,FALSE,,,2016
10.13005+bbra+2044.txt,FALSE,,FALSE,,,2016
10.1371+journal.pone.0145937.txt,FALSE,,FALSE,,,2016
10.1515+iss-2016-0027.txt,FALSE,,FALSE,,,2016
10.1515+itit-2016-0012.txt,FALSE,,FALSE,,,2016
10.1515+labmed-2015-0075.txt,FALSE,,FALSE,,,2016
10.1523+ENEURO.0080-16.2016.txt,TRUE,general-purpose repository,TRUE,electrical signals were amplified using an iso-dam amplifier (world precision instruments) bandpass filtered (300 hz to 2 khz) digitized at 10 khz (ni-usb6221 digital acquisition board national instruments) and acquired using data acquisition software that is freely available at https:// github.com/sg-s/kontroller.,electrical signals were amplified using an iso-dam amplifier (world precision instruments) bandpass filtered (300 hz to 2 khz) digitized at 10 khz (ni-usb6221 digital acquisition board national instruments) and acquired using data acquisition software that is freely available at https:// github.com/sg-s/kontroller.;     spikes were identified and july/august 2016 3(4) e0080-16.2016  3 of 19  sorted using a spike-sorting toolbox available at https:// github.com/sg-s/spikesort.,2016
10.15252+embj.201591488.txt,TRUE,field-specific repository,FALSE,the raw and normalized data are available online at the ncbi geo database (edgar et al 2002) accession number gse57098 (http://www.ncbi.nlm.nih. gov/geo/query/ acc.cgi?,,2016
10.15252+embr.201541724.txt,FALSE,,FALSE,,,2016
10.1557+adv.2016.266.txt,FALSE,,FALSE,,,2016
10.1557+adv.2016.389.txt,FALSE,,FALSE,,,2016
10.1557+adv.2016.416.txt,FALSE,,FALSE,,,2016
10.1557+adv.2016.493.txt,FALSE,,FALSE,,,2016
10.18632+oncotarget.8277.txt,FALSE,,FALSE,,,2016
10.2217+ijh-2016-0012.txt,FALSE,,FALSE,,,2016
10.2341+15-022-O.txt,FALSE,,FALSE,,,2016
10.3109+08820538.2014.962175.txt,FALSE,,FALSE,,,2016
10.3233+CH-152026.txt,FALSE,,FALSE,,,2016
10.3233+CH-152027.txt,FALSE,,FALSE,,,2016
10.3233+CH-168007.txt,FALSE,,FALSE,,,2016
10.3233+CH-168033.txt,FALSE,,FALSE,,,2016
10.3233+CH-168046.txt,FALSE,,FALSE,,,2016
10.3233+CH-168051.txt,FALSE,,FALSE,,,2016
10.3233+CH-168101.txt,FALSE,,FALSE,,,2016
10.3233+CH-168107.txt,FALSE,,FALSE,,,2016
10.3233+CH-168110.txt,FALSE,,FALSE,,,2016
10.3233+CH-168111.txt,FALSE,,FALSE,,,2016
10.3233+CH-168119.txt,FALSE,,FALSE,,,2016
10.3389+fnana.2015.00038.txt,FALSE,,FALSE,,,2016
10.3389+fnhum.2016.00162.txt,FALSE,,FALSE,,,2016
10.3389+fphys.2016.00607.txt,FALSE,,FALSE,,,2016
10.3390+photonics3020031.txt,FALSE,,FALSE,,,2016
10.3390+polym8030058.txt,FALSE,,FALSE,,,2016
10.5114+PJP.2016.59480.txt,FALSE,,FALSE,,,2016
10.5194+jsss-5-261-2016.txt,FALSE,,FALSE,,,2016
10.5301+je.5000238.txt,FALSE,,FALSE,,,2016
