approp,bar,pie,hist,bardot,box,dot,violin,flowyes,flowno,paper_id
0,0,0,0,0,0,0,0,1,0,10.1007/s00330-015-3776-2
0,0,0,0,0,1,0,0,0,0,10.3791/52560
0,0,0,0,0,0,0,0,0,0,10.1002/ccd.25834
0,0,0,0,0,0,0,0,0,0,10.1097/MD.0000000000002188
0,0,0,0,0,0,0,0,1,0,10.1002/ejhf.203
0,0,0,0,0,0,0,0,0,0,10.3945/ajcn.113.075309
0,0,0,0,0,0,0,0,0,0,10.1210/jc.2014-3182
0,0,0,0,0,0,0,0,0,0,10.1128/CVI.00082-15
0,0,0,0,0,0,0,0,0,0,10.1097/RCT.0000000000000271
0,4,0,1,0,0,0,0,0,0,10.18632/oncotarget.6378
1,0,1,0,0,0,0,0,0,0,10.1002/ajh.24120
0,0,0,0,0,0,0,0,0,0,10.1517/14656566.2016.1124855
0,0,0,0,0,0,0,0,0,0,10.1111/apha.12464
1,0,0,0,0,1,0,0,0,0,10.3324/haematol.2014.116707
0,0,0,0,0,0,0,0,1,0,10.1001/jama.2015.4668
0,5,0,0,0,0,0,0,0,0,10.2337/db14-1443
1,0,0,0,0,0,0,0,0,0,10.1016/j.cmi.2014.08.011
0,0,0,0,0,0,0,0,0,0,10.5056/jnm14153
1,0,3,0,0,0,0,0,0,1,10.1007/s00194-015-0004-y
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1559589
0,0,0,0,0,0,0,0,0,0,10.1002/mrm.26006
0,0,0,0,0,0,0,0,0,0,10.1002/jcph.600
0,0,0,0,0,0,0,0,0,1,10.1371/journal.pone.0140746
1,0,0,1,0,0,3,0,0,0,10.1111/ajt.13241
0,0,0,0,0,0,0,0,0,0,10.1212/NXI.0000000000000169
0,0,0,0,0,0,0,0,0,1,10.1371/journal.pone.0126283
0,0,0,0,0,0,0,0,0,0,10.1155/2015/827416
0,0,0,0,0,0,0,0,0,0,10.1111/pai.12410
0,0,0,0,0,0,0,0,0,0,10.1002/jmri.24639
0,4,0,0,0,0,0,0,0,0,10.1038/srep10230
0,5,0,0,0,0,0,0,0,1,10.3892/ijo.2015.3142
0,4,0,0,0,0,0,0,0,0,10.1016/j.celrep.2015.04.018
0,2,1,0,0,0,2,0,0,0,10.1155/2015/608141
1,2,0,0,0,0,0,0,0,1,10.1371/journal.pone.0124878
0,0,0,1,0,0,0,0,0,0,10.1007/s11825-015-0066-y
0,0,0,0,0,0,0,0,0,0,10.1007/s11940-015-0354-5
0,0,0,0,0,0,0,0,0,0,10.1016/j.ejso.2015.02.009
0,0,0,0,0,0,0,0,0,0,10.1186/s12879-015-0882-3
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1545730
0,0,0,0,0,0,0,0,0,0,10.1038/leu.2015.59
0,0,0,0,0,0,0,0,1,0,10.1016/j.ctim.2015.07.008
0,1,0,0,0,0,0,0,0,1,10.1007/s00701-015-2362-3
0,0,0,0,0,0,0,0,0,0,10.1186/s40662-015-0016-4
0,0,0,0,0,0,0,0,0,0,10.1016/j.jval.2015.09.592
0,0,0,0,0,0,0,0,0,0,10.1097/j.pain.0000000000000459
0,0,0,0,0,0,0,0,1,0,10.1371/journal.pone.0142239
0,0,0,0,0,0,0,0,0,0,10.1007/s00113-015-0091-y
0,0,0,0,0,0,0,0,0,0,10.1007/s00423-015-1352-5
0,6,0,0,0,0,0,0,0,0,10.1016/j.bbamcr.2015.09.012
0,0,0,0,0,0,0,0,0,0,laban.746
1,1,0,0,0,0,0,0,0,0,10.1210/me.2015-1044
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0136739
0,0,0,0,0,0,0,0,0,0,10.3389/fpsyg.2015.01921
1,2,0,0,0,1,0,0,0,0,10.1093/scan/nsv044
0,7,0,0,0,0,0,0,0,0,10.1002/jcsm.12057
0,0,0,0,0,0,0,0,0,0,10.1016/j.anorl.2015.08.005
1,0,0,0,0,0,0,0,0,1,10.3233/JAD-150257
0,0,0,0,0,0,0,0,0,0,10.1007/978-1-4939-3204-7_2
0,0,0,0,0,0,0,0,0,0,10.3389/fmolb.2015.00038
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0143399
0,0,0,0,0,0,0,0,0,0,10.1007/s00059-015-4332-1
0,0,0,0,0,0,0,0,0,0,10.1007/s00392-015-0863-y
2,1,0,0,0,0,0,0,0,0,10.3390/bioengineering2040213
0,0,0,0,0,0,0,0,0,0,10.1016/j.gene.2015.07.073
0,5,0,0,0,0,0,0,0,0,10.1093/glycob/cwv023
0,1,0,0,0,0,0,0,0,0,10.1002/da.22462
0,6,0,0,0,0,4,0,0,0,10.1007/s00401-015-1529-6
0,0,0,0,0,0,0,0,0,0,10.1055/s-0034-1387409
0,0,0,0,0,0,0,0,0,0,10.1007/s12160-015-9748-6
0,1,0,0,0,1,0,0,0,0,10.1111/ctr.12558
0,0,0,0,0,0,0,0,0,0,10.1111/head.12496
0,0,0,0,0,0,0,0,0,1,10.1038/srep07927
0,0,0,0,0,0,0,0,1,0,10.1055/s-0041-102097
0,0,0,0,0,0,0,0,0,0,10.1074/jbc.M115.652172
0,1,0,0,0,0,0,0,0,0,10.1007/7651_2015_196
0,0,0,0,0,0,0,0,0,0,10.1159/000381093
0,0,0,0,0,0,0,0,0,0,10.1007/s00347-015-0176-6
1,1,1,0,0,0,0,0,0,0,10.1161/STROKEAHA.114.007832
0,0,0,0,0,0,0,0,0,0,10.1111/boc.201500011
1,1,0,0,0,0,0,0,0,0,10.1159/000371338
0,1,0,0,0,0,0,0,0,1,10.1007/s00059-015-4210-x
0,0,0,0,0,0,0,0,0,0,10.12659/MSMBR.895004
0,0,0,0,0,0,0,0,0,0,10.1093/bioinformatics/btv363
0,0,0,0,0,2,0,0,0,0,10.1371/journal.pone.0137316
0,0,0,0,0,1,0,0,0,0,10.1186/s12887-015-0334-7
0,0,0,0,0,0,0,0,0,0,10.1038/jcbfm.2014.200
0,0,0,0,0,0,0,0,1,0,10.1007/s00167-015-3820-4
1,0,1,0,0,0,0,0,0,0,10.1007/s00402-015-2317-4
0,1,0,0,0,0,0,0,0,0,10.1016/j.jad.2015.09.051
0,0,0,0,0,0,0,0,0,0,10.1002/humu.22848
0,0,0,0,0,0,0,0,0,0,10.1111/exd.12728
1,2,0,0,0,0,1,0,0,0,10.1038/ncomms9521
0,0,0,0,0,0,0,0,0,0,10.1016/j.syapm.2015.11.002
0,0,0,0,0,0,0,0,0,0,10.1016/j.jneuroim.2015.12.012
1,0,0,1,0,0,0,0,0,0,10.1371/journal.pntd.0004126
2,2,0,0,0,0,0,0,0,0,10.1093/nar/gkv566
1,0,0,0,0,0,0,0,0,0,10.1002/humu.22851
1,0,0,0,0,0,0,0,1,1,10.1089/jwh.2015.5249
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1564276
0,0,0,0,0,0,0,0,0,0,10.1007/s00277-015-2569-7
0,0,0,0,0,0,0,0,0,0,10.1161/STROKEAHA.115.009617
0,0,0,0,0,0,0,0,0,0,10.1007/s00399-015-0395-1
0,0,0,0,0,0,0,0,0,0,10.1212/WNL.0000000000001312
0,0,0,0,0,0,0,0,1,0,10.1210/jc.2015-2222
0,0,0,0,0,0,0,0,0,0,10.1007/s40120-015-0034-0
1,0,0,0,0,0,0,0,0,0,10.1007/s00105-015-3675-0
0,0,0,0,0,1,0,0,0,0,10.1111/sms.12456
0,0,0,0,0,0,0,0,0,0,10.1517/17425255.2015.1098617
0,0,0,0,0,0,0,0,0,1,10.3109/0142159X.2015.1060308
0,0,1,0,0,0,0,0,0,0,10.1186/s40359-015-0058-3
0,0,0,1,0,0,3,0,0,0,10.4049/jimmunol.1500564
0,0,2,0,0,0,2,0,0,0,10.1186/s12979-015-0052-x
0,0,0,0,0,0,0,0,0,0,10.1136/openhrt-2015-000292
0,0,0,0,0,0,0,0,0,0,10.1001/jamaophthalmol.2015.0906
0,0,0,0,0,0,0,0,0,0,10.1055/s-0034-1399483
0,1,0,0,0,0,0,0,0,0,10.1159/000381801
0,0,0,0,0,0,0,0,0,0,10.1111/tri.12533
1,0,0,0,1,0,1,0,0,0,10.1038/leu.2015.48
0,0,0,0,0,0,0,0,1,0,10.1136/bmjresp-2015-000100
0,3,0,0,0,0,0,0,0,0,10.1021/acs.jmedchem.5b00144
1,0,0,0,0,3,0,0,0,0,10.1007/s00702-015-1484-3
0,0,0,0,0,0,7,0,0,0,10.1016/j.bbmt.2015.08.008
0,0,0,0,0,0,0,0,0,0,10.1001/jamaneurol.2015.1806
0,0,0,0,0,0,0,0,1,0,10.1111/bjd.13509
0,2,0,0,0,0,0,0,0,0,10.1002/acr.22594
0,0,0,0,0,0,0,0,0,0,10.1111/pai.12419
0,0,0,0,0,0,0,0,0,0,10.1055/s-0041-103202
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1558067
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0127683
0,0,0,0,0,0,0,0,0,0,10.1007/7854_2014_342
0,3,0,0,0,0,0,0,0,0,10.1016/j.brs.2015.02.009
0,0,0,0,0,0,0,0,1,0,10.1001/jama.2015.0846
0,0,0,0,0,0,0,0,0,0,10.1002/ccr3.302
2,0,0,0,0,0,0,0,1,0,10.1002/ijc.29684
0,0,0,0,0,0,0,0,0,0,10.1007/s40291-015-0162-3
0,0,0,0,0,0,0,0,1,0,10.1158/1078-0432.CCR-14-2774
0,0,0,0,0,0,0,0,0,0,10.1080/13648470.2015.1050578
0,0,0,0,0,0,1,0,0,0,10.1159/000381834
0,0,0,0,0,0,0,0,0,0,10.1111/exd.12768
0,0,0,0,0,1,0,0,0,0,10.1186/s13046-015-0180-3
1,0,0,0,0,0,1,0,0,0,10.1111/ene.12788
0,2,0,0,0,3,0,0,0,0,10.3390/ijms160613141
0,3,0,0,0,0,0,0,0,0,10.1159/000437304
0,0,0,0,0,0,0,0,0,0,10.1016/j.jaci.2015.08.050
0,0,0,0,0,0,0,0,0,0,10.1089/thy.2015.0168
0,0,0,0,0,0,0,0,0,0,10.1016/j.bbadis.2015.10.003
0,0,0,0,0,0,0,0,0,0,10.1007/s00281-015-0486-4
0,0,0,0,0,0,6,0,0,0,10.1556/1886.2015.00043
1,0,0,0,0,2,0,0,0,0,10.1016/j.wneu.2015.03.026
0,0,0,0,0,0,0,0,0,0,10.1016/j.jclinepi.2015.10.006
0,1,0,0,0,0,0,0,0,0,10.1007/s00429-015-1113-9
0,0,0,1,0,0,0,0,0,0,10.1007/s00418-015-1383-6
0,0,0,0,0,0,0,0,0,1,10.3109/09546634.2015.1034076
0,3,0,0,0,0,0,0,0,0,10.1007/s10439-015-1486-1
0,0,0,0,0,0,0,0,0,0,10.1007/s40629-015-0049-1
0,0,0,0,0,0,0,0,0,0,10.1007/s00056-015-0293-5
0,0,0,0,0,0,0,0,0,0,10.1177/2156587215588642
0,0,0,0,0,0,0,0,1,0,10.1186/s12955-015-0211-y
0,0,0,0,0,0,0,0,0,0,10.1186/s12887-015-0318-7
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1555649
0,0,0,0,0,0,0,0,0,0,10.1007/s11517-015-1410-8
0,0,0,0,0,0,0,0,0,0,10.1136/jmedgenet-2015-103442
0,0,0,0,0,0,0,0,0,1,10.1007/s00281-015-0501-9
0,0,0,0,0,0,0,0,0,0,10.1007/s00347-015-0158-8
0,0,0,0,0,0,0,0,0,0,10.1016/j.jpsychores.2015.02.011
0,0,0,0,0,0,0,0,0,0,10.1007/s00330-015-3897-7
0,0,0,0,0,0,0,0,0,0,10.1007/8904_2015_508
0,2,0,0,0,0,0,0,0,0,10.1136/annrheumdis-2014-207178
0,0,0,0,0,0,0,0,0,0,10.1016/j.jse.2015.09.012
0,0,0,0,0,0,0,0,0,0,10.1002/cne.23865
0,0,0,0,0,0,0,0,0,0,10.1038/eye.2015.112
1,1,0,0,0,0,0,0,0,0,10.3899/jrheum.141647
0,3,0,0,0,0,0,0,0,0,10.1371/journal.pone.0129863
0,0,0,0,0,0,0,0,0,0,10.1002/wps.20182
0,1,0,0,0,0,0,0,0,0,10.1002/art.39225
0,0,0,0,0,0,0,0,1,1,10.1016/j.amjmed.2015.10.016
0,0,0,0,0,0,0,0,0,0,10.1016/j.socscimed.2015.05.016
0,0,0,0,0,0,0,0,0,0,10.1038/jcbfm.2015.146
0,0,0,0,0,0,0,0,0,0,10.1093/eurheartj/ehv416
0,2,0,0,0,0,0,0,1,0,10.1371/journal.pone.0137048
2,1,0,0,0,0,0,0,0,0,10.1002/art.39008
0,0,0,0,0,0,0,0,0,0,10.1002/ijc.29072
0,0,0,0,0,0,0,0,0,3,10.1038/cgt.2015.39
0,0,0,0,0,0,0,0,0,0,10.1007/s00132-015-3192-y
0,0,0,0,0,0,0,0,0,0,10.1111/adb.12291
0,3,0,0,0,0,0,0,0,0,10.1084/jem.20150479
0,0,0,0,0,0,0,0,0,0,10.1007/s00108-015-3672-5
0,2,0,0,0,0,0,0,0,0,10.1159/000381019
0,3,0,1,0,0,0,0,0,0,10.3892/or.2015.3805
0,1,0,0,0,0,0,0,0,0,10.1007/s00347-015-0154-z
0,0,0,0,0,0,0,0,0,0,10.1007/s00702-015-1439-8
0,1,0,0,0,0,2,0,0,0,10.1016/j.clim.2015.12.001
0,1,0,0,0,0,0,0,0,0,10.1111/liv.12763
0,1,0,0,0,0,0,0,0,0,10.1002/art.39145
0,0,1,0,0,1,2,0,0,0,10.1016/j.humimm.2015.09.028
0,0,0,0,0,0,0,0,0,0,10.1159/000434717
0,0,0,0,0,0,0,0,2,0,10.1183/09031936.00229014
0,0,0,0,0,0,0,0,0,0,10.1007/s00464-015-4149-2
0,0,0,0,0,0,0,0,0,0,10.1016/j.jval.2015.09.576
0,0,0,0,0,0,0,0,0,0,10.1111/acer.12886
0,0,0,0,0,0,2,0,0,0,10.1016/j.jneuroim.2015.06.012
0,0,0,0,0,1,0,0,0,0,10.3109/08037051.2015.1030901
1,0,0,0,0,0,0,0,1,0,10.1371/journal.pntd.0003769
0,0,0,0,0,0,0,0,0,0,10.1007/s00411-014-0580-3
0,0,0,0,0,0,6,0,0,0,10.1038/mi.2015.38
0,0,0,0,0,0,0,0,0,0,10.1002/humu.22858
2,0,0,0,0,0,0,0,0,0,10.3109/03009742.2014.999351
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1557776
0,4,0,0,0,0,0,0,0,0,10.1002/term.2002
0,0,0,0,0,0,0,0,0,0,10.1212/WNL.0000000000001710
0,0,0,0,0,0,0,0,0,0,10.1556/1886.2015.00009
0,0,0,0,0,0,0,0,0,2,10.1007/s00104-015-0073-1
0,0,0,0,0,0,0,0,0,0,10.1016/j.dib.2015.08.035
0,1,0,0,0,0,0,0,0,0,10.1111/ner.12348
0,0,0,0,0,1,0,0,0,0,10.1007/s10522-015-9577-9
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-015-4338-1
0,0,0,0,0,0,0,0,0,0,10.1007/s00105-015-3711-0
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1548808
0,0,0,0,0,0,0,0,1,0,10.1002/cpp.1975
1,0,0,0,0,0,0,0,1,0,10.1055/s-0034-1399383
0,3,0,0,0,0,1,0,0,0,10.1002/ajh.23952
0,0,0,0,0,0,0,0,1,0,10.1016/j.atherosclerosis.2015.08.021
2,0,0,0,0,0,0,0,0,0,10.1007/s10049-015-0043-7
0,0,0,0,0,0,0,0,1,0,10.1186/s40064-015-0988-5
0,0,0,0,0,0,0,0,0,0,10.1016/j.jneumeth.2015.01.001
0,0,0,0,0,0,1,0,0,1,10.1212/WNL.0000000000001891
0,0,0,0,0,0,0,0,0,0,10.1007/s11060-015-1993-9
0,0,0,0,0,0,0,0,0,0,10.1038/bjc.2015.75
0,0,0,0,0,1,0,0,0,0,10.1016/j.actbio.2015.11.052
0,0,0,0,0,0,0,0,0,0,10.1016/j.jdent.2015.03.002
0,0,0,0,0,0,0,0,0,0,10.1364/BOE.6.000072
0,0,0,0,0,0,0,0,0,0,10.1111/bcp.12636
0,1,0,0,0,0,0,0,0,0,10.1111/tmi.12530
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1545802
0,0,0,0,0,0,0,0,0,0,10.1136/annrheumdis-2014-205897
0,1,0,0,0,0,0,0,1,0,10.1136/annrheumdis-2015-207654
0,0,0,0,0,0,3,0,0,0,10.1556/1886.2015.00040
0,2,0,0,0,0,0,0,0,0,10.1093/hmg/ddv437
0,0,0,0,0,0,0,0,0,0,10.1111/phpp.12196
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-014-4112-9
0,0,0,0,0,1,0,0,0,0,10.1111/pai.12396
0,0,0,0,0,0,0,0,0,0,10.1093/neuonc/nov046
0,0,0,0,0,0,0,0,0,0,10.1007/s00402-015-2271-1
0,0,0,0,0,0,0,0,0,0,10.1097/PGP.0000000000000161
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0131227
0,0,0,0,0,0,0,0,0,0,10.1055/s-0034-1399703
0,0,1,0,0,0,0,0,0,0,10.1007/978-1-4939-2172-0_27
0,3,0,0,0,0,0,0,0,0,10.1007/s12038-015-9520-x
0,3,0,0,0,0,0,0,0,0,10.1093/scan/nsv111
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1545952
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1563609
0,1,0,0,0,0,4,0,0,0,10.1038/srep13938
0,0,0,0,0,0,0,0,0,0,10.1097/IGC.0000000000000373
0,0,0,0,0,0,0,0,0,0,10.1097/INF.0000000000000823
0,0,0,0,0,0,0,0,1,0,10.1016/j.invent.2014.12.003
0,0,0,0,0,0,0,0,0,0,10.1007/s00347-015-0111-x
0,0,0,0,0,0,0,0,0,0,10.1176/appi.ajp.2014.14030382
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1554669
0,0,0,0,0,0,0,0,0,0,10.1111/crj.12344
0,0,0,0,0,0,0,0,0,0,10.1093/icvts/ivv286
0,0,0,0,0,0,0,0,0,0,10.1111/jon.12224
1,0,0,0,0,0,0,0,0,1,10.1007/s00194-014-0991-0
0,6,0,0,0,0,0,0,0,0,10.1016/j.bbi.2015.10.004
0,1,0,0,0,0,0,0,0,0,10.1016/j.bbr.2015.05.027
0,3,0,0,0,0,0,0,0,0,10.1007/s00125-015-3618-4
0,0,0,0,0,0,0,0,0,0,10.1055/s-0041-108097
0,3,0,0,0,0,5,0,0,0,10.1186/s13024-015-0003-1
0,0,0,0,0,0,1,0,0,0,10.1186/s13075-015-0686-2
0,0,0,0,0,0,0,0,0,0,10.1016/j.jaac.2015.06.015
0,0,0,0,0,0,0,0,0,1,10.1016/j.cardfail.2015.03.005
0,0,0,1,0,0,0,0,0,0,10.1111/fcp.12118
0,0,0,0,0,0,0,0,0,0,10.5114/jcb.2015.51095
0,0,0,0,0,0,0,0,0,0,10.1101/cshperspect.a017848
0,0,0,0,0,0,0,0,0,0,10.1001/jamapsychiatry.2015.2196
0,0,0,0,0,0,0,0,0,0,10.2967/jnumed.115.161117
0,0,0,0,0,0,0,0,0,0,10.1111/bjd.13508
0,0,0,0,0,0,0,0,0,0,10.1016/j.jneumeth.2015.04.010
0,0,0,0,0,0,0,0,0,0,10.1002/ccd.26257
2,0,0,0,0,0,0,0,1,0,10.3109/14767058.2014.991917
0,3,0,0,0,0,0,0,0,0,10.3390/microarrays4010064
0,0,0,0,0,0,0,0,0,0,10.1136/rmdopen-2015-000054
0,0,0,0,0,0,0,0,0,2,10.1055/s-0035-1564279
0,0,0,0,0,0,0,0,1,0,10.1186/s12885-015-1309-7
2,0,1,0,0,0,0,0,0,0,10.1093/hmg/ddv063
0,2,0,0,0,0,0,0,0,0,10.3390/biology4020314
0,0,0,0,0,1,0,0,0,0,10.1016/j.ijcard.2015.11.178
0,3,0,0,0,1,0,0,0,0,10.1152/ajprenal.00617.2014
0,2,0,0,0,0,0,0,0,0,10.1186/s13075-015-0790-3
0,0,0,0,0,0,0,0,0,0,10.3389/fcvm.2015.00015
0,0,0,0,0,0,0,0,0,0,10.1016/j.ejphar.2015.11.002
1,4,0,0,0,0,0,0,0,0,10.3389/fncel.2015.00366
0,0,0,0,0,0,0,0,0,0,10.1177/1524839915596310
0,0,0,0,0,0,0,0,0,0,10.1016/j.cmi.2015.08.021
0,6,0,1,0,0,0,0,0,0,10.1038/jid.2015.250
0,0,0,0,0,0,0,0,0,0,10.1111/apha.12451
0,0,0,0,0,0,0,0,0,0,10.1093/annonc/mdv161
0,0,0,0,0,0,0,0,0,0,10.1002/mdc3.12201
0,0,0,0,0,0,0,0,0,0,10.1016/S1473-3099(15)00353-9
0,0,0,0,0,0,0,0,0,0,10.1186/s12245-015-0053-8
0,0,0,0,0,0,0,0,0,0,tpj201559
0,0,0,0,0,0,0,0,0,0,10.1186/s12886-015-0008-0
0,0,0,0,0,0,0,0,0,0,10.1177/0269881115609072
1,3,0,0,0,0,0,0,0,0,10.1016/j.jbiomech.2015.12.038
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1546000
0,0,0,0,0,0,0,0,0,0,10.1016/j.dental.2015.08.151
0,0,0,1,0,1,0,0,0,0,10.1093/bioinformatics/btv457
2,0,0,0,0,0,0,0,1,0,10.1186/s12889-015-2621-5
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-015-4297-6
0,0,0,0,0,0,0,0,0,0,10.1155/2015/318586
0,0,0,0,0,0,0,0,0,0,10.1002/acr.22667
0,0,0,0,0,0,0,0,0,2,10.3205/000213
0,0,0,0,0,0,0,0,0,0,10.1111/jora.12220
0,0,0,0,0,1,0,0,0,0,10.1136/bjophthalmol-2015-307095
0,5,0,0,0,0,0,0,0,0,10.1161/CIRCULATIONAHA.114.014917
0,0,0,0,0,0,0,0,0,0,10.2217/epi.14.74
0,2,0,0,0,0,0,0,0,0,10.7150/ijms.13193
0,1,0,0,0,0,0,0,0,0,10.1016/j.ajhg.2015.08.001
0,0,0,0,0,0,0,0,0,0,10.1016/j.wneu.2015.08.037
2,0,0,2,0,0,5,0,0,0,10.1053/j.gastro.2015.10.041
0,6,0,0,0,0,0,0,0,0,10.1161/ATVBAHA.114.304887
0,0,0,0,0,0,0,0,1,0,10.1111/aas.12651
0,0,0,0,0,0,0,0,0,0,10.1111/apha.12492
0,0,0,0,0,0,0,0,0,0,10.1055/s-0041-102982
0,2,0,0,0,0,0,0,0,0,10.2340/00015555-2046
1,0,0,0,0,0,0,0,0,0,10.1007/s11428-015-1388-8
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1565235
0,1,0,0,0,0,0,0,0,0,10.1007/s00406-015-0598-9
0,0,0,0,0,0,4,0,0,0,10.1016/j.ajpath.2015.06.020
0,0,0,0,0,0,5,0,0,0,10.1186/s13099-015-0075-z
0,0,0,0,0,0,0,0,0,0,10.1186/s13030-015-0042-4
0,0,0,0,0,0,0,0,1,0,10.1016/S1470-2045(14)71205-7
0,0,0,0,0,0,0,0,0,0,10.1007/978-1-4939-3037-1_1
0,0,0,0,0,0,0,0,1,0,10.1186/s12879-015-0952-6
0,0,0,0,0,0,0,0,0,0,10.1038/leu.2015.43
1,0,0,2,0,0,0,0,0,0,10.1371/journal.pone.0121980
0,1,0,0,0,0,0,0,1,0,10.1200/JCO.2014.59.6932
0,0,0,0,0,0,5,0,0,0,10.1186/s13075-015-0694-2
0,0,0,0,0,0,0,0,0,0,10.1007/s00381-015-2727-1
0,0,0,0,0,0,0,0,0,0,10.1093/femsec/fiv155
0,0,0,0,0,0,0,0,0,0,10.1007/978-3-319-18497-5_3
0,0,0,0,0,0,0,0,0,0,10.1155/2015/579675
3,0,0,0,0,0,0,0,0,2,10.1111/all.12614
0,0,0,0,0,0,2,0,0,0,10.1186/s13075-015-0600-y
0,0,0,0,0,0,0,0,0,1,10.1007/s10405-014-0828-2
0,1,0,0,0,0,5,0,0,0,10.1161/CIRCULATIONAHA.114.013003
1,0,0,0,0,0,0,0,0,0,10.1007/s00234-015-1581-x
0,1,0,2,0,0,0,0,0,0,10.1186/s12867-015-0031-y
0,3,0,0,0,0,0,0,0,0,10.1111/apha.12399
0,0,0,0,0,0,0,0,1,1,10.1007/s00108-014-3532-8
0,0,0,0,0,0,0,0,0,0,10.3238/arztebl.2015.0433
0,0,0,0,0,3,0,0,0,0,10.1053/j.jvca.2014.09.006
0,1,0,0,0,0,0,0,1,0,10.1016/j.ophtha.2014.12.033
